transaction_id,customer_id,sender_account,receiver_account,receiver_name,receiver_bank,merchant_category,merchant_name,amount,payment_method,transaction_time,transaction_location,transaction_country,transaction_status,currency
TXN_838AA12EF865,CUST_3AC0F315E32D,AC209415691,REC_AC335372,Rahul Rao,SBI,Food,Zomato,295.33,Debit Card,2026-06-23 12:54:41,Lucknow,India,Success,INR
TXN_D1E3687ABDEA,CUST_2CEC9252A0A1,AC258453521,REC_AC883068,Sita Joshi,Yes Bank,Groceries,D-Mart,3307.24,Credit Card,2026-06-23 13:48:41,Ahmedabad,India,Success,INR
TXN_F6F9261D8881,CUST_9F5234269242,AC920814900,REC_AC733435,Isha Yadav,Yes Bank,E-commerce,Flipkart,919.04,Net Banking,2026-06-23 14:09:41,Hyderabad,India,Success,INR
TXN_EFA1AA344AB8,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Electronics,Croma,4142.4,Debit Card,2026-06-23 14:14:41,Jaipur,India,Success,INR
TXN_8231A83F0FA3,CUST_F969633BDDB5,AC162795957,REC_AC326130,Sneha Sengupta,Axis Bank,Retail,Local Kirana,1325.81,IMPS,2026-06-23 14:36:41,Chennai,India,Success,INR
TXN_88CDFA9F9093,CUST_9DDA4B54CA2A,AC546434187,REC_AC887029,Vihaan Nair,Yes Bank,Food,Swiggy,1137.93,IMPS,2026-06-23 15:18:41,Chandigarh,India,Success,INR
TXN_74AD73CD3D89,CUST_770111A024A1,AC438817025,REC_AC534098,Sunita Sharma,SBI,Food,Swiggy,3569.01,Debit Card,2026-06-23 15:41:41,Lucknow,India,Success,INR
TXN_FB64CABC2E19,CUST_166838FFAEA4,AC155926488,REC_AC286113,Anita Bose,HDFC Bank,Retail,Local Kirana,2930.54,UPI,2026-06-23 15:53:41,Mumbai,India,Success,INR
TXN_63C1E34F467B,CUST_06E6B8486126,AC595744935,REC_AC922149,Sai Yadav,HDFC Bank,E-commerce,Flipkart,461.51,UPI,2026-06-23 16:31:41,Chandigarh,India,Failed,INR
TXN_09FD5723616F,CUST_770111A024A1,AC438817025,REC_AC727983,Pooja Chatterjee,Kotak Mahindra,Groceries,D-Mart,3606.17,Debit Card,2026-06-23 17:14:41,Coimbatore,India,Success,INR
TXN_46C97CB6356A,CUST_ACBB55076F6F,AC538460431,REC_AC793169,Arjun Sharma,ICICI Bank,Travel,Cleartrip,2898.87,Net Banking,2026-06-23 17:46:41,Chennai,India,Success,INR
TXN_0525EF2CF981,CUST_0BBCAD5EF2DA,AC621454127,REC_AC631958,Sneha Chatterjee,PNB,Food,Swiggy,1271.08,NEFT,2026-06-23 18:34:41,Hyderabad,India,Success,INR
TXN_9D6213111095,CUST_8D53A50EB97B,AC838194420,REC_AC543380,Ramesh Menon,SBI,Electronics,Croma,2584.62,UPI,2026-06-23 19:34:41,Gurgaon,India,Success,INR
TXN_78AF6E95EB9D,CUST_AA9EDE3072FA,AC905817775,REC_AC727291,Sita Verma,HDFC Bank,Travel,Cleartrip,1742.05,UPI,2026-06-23 10:17:41,Delhi,India,Success,INR
TXN_E68EC070E745,CUST_C6FAC3E395B8,AC866162966,REC_AC696431,Diya Nair,SBI,Crypto,Binance,13450.61,Credit Card,2026-06-23 10:48:41,Ahmedabad,India,Success,INR
TXN_48466BFDC7FD,CUST_A62F2F92E34C,AC787194506,REC_AC826648,Meera Nair,PNB,Food,Swiggy,1381.35,UPI,2026-06-23 11:21:41,Ahmedabad,India,Success,INR
TXN_361E4E4DACF7,CUST_3D000F3782B4,AC484194737,REC_AC857505,Anita Iyer,SBI,E-commerce,Flipkart,37498.2,Debit Card,2026-06-23 12:08:41,Chandigarh,India,Success,INR
TXN_4228BC73AC5E,CUST_DE62BFF776A6,AC409893263,REC_AC334713,Rajesh Gupta,Axis Bank,Food,Zomato,3087.81,Debit Card,2026-06-23 12:37:41,Coimbatore,India,Success,INR
TXN_7BEE21FB1AAB,CUST_166838FFAEA4,AC155926488,REC_AC995420,Priya Chauhan,Kotak Mahindra,E-commerce,Flipkart,1579.91,UPI,2026-06-23 13:23:41,Mumbai,India,Success,INR
TXN_77839B68E830,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,Crypto,Binance,267.4,Net Banking,2026-06-23 14:00:41,Hyderabad,India,Success,INR
TXN_E3E5222D4A4F,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,Travel,MakeMyTrip,180.2,Debit Card,2026-06-23 14:22:41,Kolkata,India,Success,INR
TXN_1FA249D1D2B2,CUST_9DDA4B54CA2A,AC546434187,REC_AC447611,Diya Joshi,SBI,Electronics,Croma,1715.58,IMPS,2026-06-23 15:11:41,Chandigarh,India,Success,INR
TXN_81AAD23A14E4,CUST_CD50341CE378,AC292587044,REC_AC862729,Anita Gupta,HDFC Bank,E-commerce,Flipkart,5671.65,Credit Card,2026-06-23 15:42:41,Gurgaon,India,Success,INR
TXN_B842212470A0,CUST_81E6D90C4760,AC675770529,REC_AC916704,Priya Patel,Kotak Mahindra,Food,Swiggy,17265.09,NEFT,2026-06-23 16:31:41,Coimbatore,India,Success,INR
TXN_03F20C6E4C62,CUST_41A22B0C3C72,AC807577342,REC_AC876962,Aditya Sengupta,SBI,Groceries,Reliance Smart,947.73,NEFT,2026-06-23 16:36:41,Hyderabad,India,Success,INR
TXN_5ECF1C6195AA,CUST_99B31E34B435,AC110002396,REC_AC742705,Amit Sengupta,ICICI Bank,Groceries,D-Mart,1032.2,IMPS,2026-06-23 17:31:41,Kolkata,India,Success,INR
TXN_847073845A45,CUST_8B279B4E00CF,AC359154084,REC_AC485709,Pooja Bose,Axis Bank,Food,Zomato,351.98,NEFT,2026-06-23 18:27:41,Chandigarh,India,Success,INR
TXN_732D9CE1BDC4,CUST_2CEC9252A0A1,AC258453521,REC_AC261562,Neha Sengupta,ICICI Bank,Travel,MakeMyTrip,2285.73,IMPS,2026-06-23 19:26:41,Ahmedabad,India,Failed,INR
TXN_273C083C3169,CUST_CD50341CE378,AC292587044,REC_AC619360,Rohan Chatterjee,ICICI Bank,E-commerce,Flipkart,28062.72,UPI,2026-06-23 20:07:41,Gurgaon,India,Success,INR
TXN_3D86CA6AB9C7,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Groceries,D-Mart,140.2,Net Banking,2026-06-23 20:19:41,Hyderabad,India,Success,INR
TXN_EDD2419CC2D5,CUST_686953EEE179,AC339362341,REC_AC460944,Vihaan Jain,HDFC Bank,Travel,MakeMyTrip,42443.96,Debit Card,2026-06-23 21:12:41,Chennai,India,Success,INR
TXN_477D60202006,CUST_99B31E34B435,AC110002396,REC_AC618152,Ramesh Reddy,SBI,Food,Swiggy,865.89,IMPS,2026-06-23 21:49:41,Kolkata,India,Success,INR
TXN_CD28E12A044B,CUST_55C717731AA3,AC327416584,REC_AC734330,Anita Kumar,ICICI Bank,Groceries,Reliance Smart,15011.89,Net Banking,2026-06-23 22:18:41,Chennai,India,Success,INR
TXN_6353EC0CB34F,CUST_C6FAC3E395B8,AC866162966,REC_AC267584,Vihaan Joshi,HDFC Bank,Food,Swiggy,4308.35,IMPS,2026-06-23 22:44:41,Ahmedabad,India,Success,INR
TXN_A5135E078504,CUST_6380C85B577F,AC278575192,REC_AC487519,Aditya Sharma,Axis Bank,Crypto,Binance,4721.06,Credit Card,2026-06-23 23:36:41,Gurgaon,India,Success,INR
TXN_9F1B20DA708A,CUST_C6FAC3E395B8,AC866162966,REC_AC108491,Suresh Verma,Kotak Mahindra,Groceries,D-Mart,793.8,IMPS,2026-06-24 00:17:41,Ahmedabad,India,Success,INR
TXN_D6A0C675F00A,CUST_3D000F3782B4,AC484194737,REC_AC767782,Amit Kumar,Yes Bank,Travel,MakeMyTrip,93677.11,Debit Card,2026-06-24 00:57:41,Gurgaon,India,Success,INR
TXN_52290B7F998F,CUST_55C717731AA3,AC327416584,REC_AC734473,Mahesh Verma,PNB,Groceries,Reliance Smart,6225.94,Net Banking,2026-06-24 01:33:41,Chennai,India,Success,INR
TXN_7505C9BE741B,CUST_8D53A50EB97B,AC838194420,REC_AC398595,Arjun Iyer,HDFC Bank,Crypto,Binance,52924.6,Debit Card,2026-06-24 01:43:41,Hyderabad,India,Success,INR
TXN_CA9DDAE5CFA3,CUST_15C44D3CE34B,AC176428684,REC_AC648175,Rahul Patel,Yes Bank,Groceries,Reliance Smart,115403.8,UPI,2026-06-24 02:37:41,Kolkata,India,Success,INR
TXN_B0D3A74FDFAA,CUST_166838FFAEA4,AC155926488,REC_AC899977,Suresh Iyer,PNB,Crypto,WazirX,2752.51,UPI,2026-06-24 03:03:41,Mumbai,India,Success,INR
TXN_F873C7BE5977,CUST_F77382D72C38,AC824022357,REC_AC902723,Aarav Jain,Kotak Mahindra,Retail,Local Kirana,8811.67,IMPS,2026-06-24 03:18:41,Mumbai,India,Success,INR
TXN_3DD492C6B0BC,CUST_73B41940F312,AC723403479,REC_AC295085,Riya Yadav,HDFC Bank,Groceries,Reliance Smart,204.19,NEFT,2026-06-24 03:56:41,Gurgaon,India,Success,INR
TXN_3E4B319E1EFC,CUST_770111A024A1,AC438817025,REC_AC315569,Pooja Menon,Yes Bank,E-commerce,Amazon India,4157.22,Debit Card,2026-06-24 04:04:41,Coimbatore,India,Success,INR
TXN_FE9E5834DB0F,CUST_0BBCAD5EF2DA,AC621454127,REC_AC356842,Ananya Chauhan,PNB,Retail,Local Kirana,1310.65,NEFT,2026-06-24 04:18:41,Mumbai,India,Success,INR
TXN_B5241141F68C,CUST_6D76C861D951,AC208449460,REC_AC325767,Ananya Joshi,HDFC Bank,Electronics,Croma,27211.21,Credit Card,2026-06-24 04:58:41,Kochi,India,Success,INR
TXN_84AE02A84718,CUST_0D563A0F2D46,AC812921644,REC_AC860294,Ananya Reddy,Kotak Mahindra,Travel,MakeMyTrip,14545.32,Net Banking,2026-06-24 05:06:41,Delhi,India,Success,INR
TXN_87DF9B875646,CUST_81E6D90C4760,AC675770529,REC_AC531939,Suresh Rao,SBI,Groceries,Reliance Smart,52876.02,NEFT,2026-06-24 05:08:41,Coimbatore,India,Success,INR
TXN_87252B7066BD,CUST_81E6D90C4760,AC675770529,REC_AC481718,Isha Bose,Yes Bank,Groceries,Reliance Smart,47233.02,NEFT,2026-06-24 05:50:41,Coimbatore,India,Success,INR
TXN_3B39E6D7DB31,CUST_41A22B0C3C72,AC807577342,REC_AC949767,Sneha Menon,SBI,Electronics,Croma,303.2,NEFT,2026-06-24 06:17:41,Hyderabad,India,Success,INR
TXN_A07F7A5EF652,CUST_81E6D90C4760,AC675770529,REC_AC916704,Priya Patel,Kotak Mahindra,Electronics,Croma,37839.36,NEFT,2026-06-24 07:14:41,Coimbatore,India,Success,INR
TXN_FB12B0752773,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,E-commerce,Flipkart,253.67,Debit Card,2026-06-24 07:31:41,Kolkata,India,Success,INR
TXN_F0FE82CB3BE2,CUST_160C9133B0CF,AC362950628,REC_AC131127,Karan Gupta,SBI,Retail,Local Kirana,593.53,IMPS,2026-06-24 08:17:41,Mumbai,India,Success,INR
TXN_CCE254A82FCE,CUST_99B31E34B435,AC110002396,REC_AC133049,Isha Sharma,ICICI Bank,Electronics,Croma,2742.63,Net Banking,2026-06-23 21:42:16,Kolkata,India,Success,INR
TXN_3D13D413F859,CUST_9DDA4B54CA2A,AC546434187,REC_AC572908,Sunita Joshi,HDFC Bank,Food,Swiggy,1756.9,IMPS,2026-06-23 22:26:16,Chandigarh,India,Success,INR
TXN_DEF7C08FB2CA,CUST_8B279B4E00CF,AC359154084,REC_AC485709,Pooja Bose,Axis Bank,E-commerce,Amazon India,613.5,NEFT,2026-06-23 22:40:16,Chandigarh,India,Success,INR
TXN_655A2160D536,CUST_8D53A50EB97B,AC838194420,REC_AC326053,Mahesh Chatterjee,HDFC Bank,Groceries,Reliance Smart,5065.32,UPI,2026-06-23 22:43:16,Hyderabad,India,Success,INR
TXN_22840A5436B6,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Travel,Cleartrip,3520.64,Debit Card,2026-06-23 22:50:16,Jaipur,India,Success,INR
TXN_8F337F8D36E4,CUST_01D4765F0DCC,AC695295870,REC_AC569380,Pooja Gupta,Kotak Mahindra,Electronics,Croma,779.68,NEFT,2026-06-23 23:21:16,Kolkata,India,Success,INR
TXN_C9A25E220B96,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Travel,Cleartrip,974.59,Net Banking,2026-06-23 23:36:16,Hyderabad,India,Success,INR
TXN_B9036FDDCC1F,CUST_C6FAC3E395B8,AC866162966,REC_AC434522,Priya Desai,PNB,E-commerce,Flipkart,1198.12,IMPS,2026-06-24 00:07:16,Ahmedabad,India,Success,INR
TXN_A1DD1F7C20C4,CUST_F77382D72C38,AC824022357,REC_AC884972,Neha Sengupta,Axis Bank,Crypto,Binance,55664.84,IMPS,2026-06-24 00:11:16,Mumbai,India,Success,INR
TXN_FFA1B8E20BCA,CUST_ACBB55076F6F,AC538460431,REC_AC971699,Arjun Joshi,ICICI Bank,Food,Swiggy,1915.6,Net Banking,2026-06-24 00:57:16,Delhi,India,Success,INR
TXN_2CCE9CBC6DC9,CUST_9DDA4B54CA2A,AC546434187,REC_AC351044,Isha Menon,SBI,Groceries,D-Mart,544.86,IMPS,2026-06-24 01:42:16,Chandigarh,India,Success,INR
TXN_5DB50D77BAC8,CUST_ACBB55076F6F,AC538460431,REC_AC793169,Arjun Sharma,ICICI Bank,Travel,Cleartrip,2152.6,Net Banking,2026-06-24 02:34:16,Delhi,India,Success,INR
TXN_F5C5C30A88B5,CUST_B385A110F05A,AC809129316,REC_AC103425,Sita Nair,Axis Bank,Groceries,D-Mart,833.29,Credit Card,2026-06-24 03:05:16,Chandigarh,India,Success,INR
TXN_6C5B25003B17,CUST_0D563A0F2D46,AC812921644,REC_AC988327,Sai Yadav,Kotak Mahindra,Travel,MakeMyTrip,2286.35,Net Banking,2026-06-24 03:33:16,Coimbatore,India,Success,INR
TXN_B03D0BF89AC5,CUST_8866C1FABF99,AC269820594,REC_AC178409,Rahul Sengupta,Kotak Mahindra,Food,Zomato,42600.45,IMPS,2026-06-24 03:34:16,Delhi,India,Success,INR
TXN_3AA1F5886127,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,Electronics,Croma,881.63,NEFT,2026-06-24 03:45:16,Chandigarh,India,Success,INR
TXN_D6672DBFED0F,CUST_71749AF6CF43,AC253407200,REC_AC432427,Kavya Bose,PNB,E-commerce,Flipkart,2590.51,NEFT,2026-06-24 03:52:16,Gurgaon,India,Success,INR
TXN_D6269A1D39C0,CUST_2CEC9252A0A1,AC258453521,REC_AC578472,Anita Menon,Axis Bank,Travel,Cleartrip,2858.48,Credit Card,2026-06-24 04:46:16,Ahmedabad,India,Success,INR
TXN_30E0A17CD457,CUST_9F5234269242,AC920814900,REC_AC844056,Rajesh Gupta,Kotak Mahindra,E-commerce,Amazon India,541.64,Net Banking,2026-06-24 05:28:16,Hyderabad,India,Success,INR
TXN_51CC4A2E23E9,CUST_81E6D90C4760,AC675770529,REC_AC183105,Amit Bose,SBI,Travel,Cleartrip,74562.7,NEFT,2026-06-24 06:23:16,Coimbatore,India,Success,INR
TXN_67DE50F94669,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,Crypto,Binance,2628.69,NEFT,2026-06-24 06:38:16,Gurgaon,India,Success,INR
TXN_E55CA26B0F2C,CUST_8866C1FABF99,AC269820594,REC_AC873584,Vikram Desai,SBI,Food,Swiggy,69479.64,IMPS,2026-06-24 07:13:16,Delhi,India,Success,INR
TXN_FE0AF98A6E91,CUST_AA9EDE3072FA,AC905817775,REC_AC495758,Karan Bose,Kotak Mahindra,Groceries,D-Mart,418.32,Net Banking,2026-06-24 07:29:16,Coimbatore,India,Success,INR
TXN_504B3947DF4E,CUST_AA9EDE3072FA,AC905817775,REC_AC176983,Anita Menon,HDFC Bank,Retail,Local Kirana,423.08,Net Banking,2026-06-24 08:20:16,Coimbatore,India,Success,INR
TXN_07C88F66A0E7,CUST_ACBB55076F6F,AC538460431,REC_AC960085,Rohan Nair,Kotak Mahindra,Retail,Local Kirana,2678.94,Net Banking,2026-06-24 08:48:16,Delhi,India,Success,INR
TXN_7C34C0E4CEDB,CUST_0D92D17B540C,AC364371717,REC_AC872882,Mahesh Yadav,ICICI Bank,Electronics,Croma,603.05,Debit Card,2026-06-24 08:52:16,Pune,India,Success,INR
TXN_C0F63FDD8BD5,CUST_0BBCAD5EF2DA,AC621454127,REC_AC523008,Meera Bose,ICICI Bank,Gaming,Offshore Bet,1052.54,NEFT,2026-06-24 09:12:16,Lucknow,India,Success,INR
TXN_B671D95B6337,CUST_ACBB55076F6F,AC538460431,REC_AC793169,Arjun Sharma,ICICI Bank,Groceries,D-Mart,1081.33,Net Banking,2026-06-24 09:55:16,Delhi,India,Success,INR
TXN_4E6F135D3385,CUST_81E6D90C4760,AC675770529,REC_AC916704,Priya Patel,Kotak Mahindra,E-commerce,Flipkart,42696.1,NEFT,2026-06-24 09:58:16,Coimbatore,India,Failed,INR
TXN_A14392E84440,CUST_A274A25A299E,AC465830215,REC_AC600811,Arjun Menon,Yes Bank,Groceries,Reliance Smart,295550.04,Credit Card,2026-06-21 14:37:41,Delhi,India,Success,INR
TXN_5C19F7C2D946,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,Groceries,Reliance Smart,628.26,IMPS,2026-06-21 15:10:41,Indore,India,Success,INR
TXN_5A6C3A2E6C3F,CUST_3AC0F315E32D,AC209415691,REC_AC515597,Riya Jain,Yes Bank,E-commerce,Flipkart,6844.23,IMPS,2026-06-21 15:37:41,Hyderabad,India,Success,INR
TXN_4C51BF8E8782,CUST_24ED2A165FC1,AC101815992,REC_AC959613,Sunita Jain,Kotak Mahindra,E-commerce,Amazon India,36686.42,Credit Card,2026-06-21 16:15:41,Mumbai,India,Failed,INR
TXN_77B8309AB1D5,CUST_8B279B4E00CF,AC359154084,REC_AC398262,Kavya Nair,SBI,Electronics,Croma,632.43,Net Banking,2026-06-21 16:18:41,Chandigarh,India,Failed,INR
TXN_47A30DBF1C9D,CUST_0D92D17B540C,AC364371717,REC_AC223436,Kavya Kumar,SBI,Travel,MakeMyTrip,1415.08,Debit Card,2026-06-21 16:45:41,Pune,India,Success,INR
TXN_E9D48D6DCD9E,CUST_770111A024A1,AC438817025,REC_AC534098,Sunita Sharma,SBI,Travel,MakeMyTrip,2548.29,Debit Card,2026-06-21 17:45:41,Coimbatore,India,Success,INR
TXN_ED1B64313AF8,CUST_B8B7C1E4E9DC,AC120912992,REC_AC272154,Ananya Patel,Axis Bank,Travel,Cleartrip,1044.8,Credit Card,2026-06-21 18:14:41,Lucknow,India,Success,INR
TXN_61F78948EC83,CUST_41A22B0C3C72,AC807577342,REC_AC625417,Arjun Iyer,PNB,Travel,MakeMyTrip,800.8,NEFT,2026-06-21 19:01:41,Hyderabad,India,Success,INR
TXN_293EF0FADBD6,CUST_15C44D3CE34B,AC176428684,REC_AC636107,Pooja Kumar,HDFC Bank,Remittance,Western Union,11566.92,Net Banking,2026-06-21 19:31:41,Indore,India,Success,INR
TXN_88D14B53FF3D,CUST_770111A024A1,AC438817025,REC_AC534098,Sunita Sharma,SBI,Retail,Local Kirana,3825.87,Debit Card,2026-06-21 20:29:41,Kochi,India,Success,INR
TXN_6F9946030D2F,CUST_AA9EDE3072FA,AC905817775,REC_AC463656,Rajesh Patel,Yes Bank,Groceries,D-Mart,661.57,Net Banking,2026-06-21 21:19:41,Coimbatore,India,Success,INR
TXN_0C9246A2DBF5,CUST_E11D4A73CB51,AC860229059,REC_AC825150,Aditya Patel,SBI,E-commerce,Flipkart,35778.07,IMPS,2026-06-21 21:30:41,Chennai,India,Success,INR
TXN_1F4F92C7A3DD,CUST_0BBCAD5EF2DA,AC621454127,REC_AC819729,Ananya Iyer,PNB,Travel,Cleartrip,407.5,NEFT,2026-06-21 21:38:41,Mumbai,India,Success,INR
TXN_0DAB920DE772,CUST_9F5234269242,AC920814900,REC_AC913550,Vikram Gupta,SBI,Electronics,Croma,248.63,Net Banking,2026-06-21 22:12:41,Hyderabad,India,Success,INR
TXN_661C8B0F5AD5,CUST_81E6D90C4760,AC675770529,REC_AC258366,Priya Bose,ICICI Bank,E-commerce,Amazon India,39814.79,NEFT,2026-06-21 22:25:41,Hyderabad,India,Success,INR
TXN_0D506A596A97,CUST_0D563A0F2D46,AC812921644,REC_AC860294,Ananya Reddy,Kotak Mahindra,Food,Swiggy,1950.93,Net Banking,2026-06-21 23:16:41,Delhi,India,Success,INR
TXN_4BB475A1303F,CUST_166BFE400FBB,AC969119330,REC_AC183532,Sneha Chauhan,Yes Bank,Food,Zomato,4816.32,Debit Card,2026-06-23 05:29:20,Pune,India,Success,INR
TXN_9053D4F9A68F,CUST_81E6D90C4760,AC675770529,REC_AC481718,Isha Bose,Yes Bank,E-commerce,Amazon India,63386.09,NEFT,2026-06-23 06:18:20,Coimbatore,India,Success,INR
TXN_873165B62A3B,CUST_CD50341CE378,AC292587044,REC_AC196034,Sita Rao,SBI,Groceries,D-Mart,4341.09,Credit Card,2026-06-23 06:24:20,Gurgaon,India,Success,INR
TXN_2A64303A18E0,CUST_01C02537A5CA,AC822408848,REC_AC792511,Vikram Menon,Axis Bank,E-commerce,Flipkart,220.46,UPI,2026-06-23 06:28:20,Kochi,India,Success,INR
TXN_A37B90420CE0,CUST_99B31E34B435,AC110002396,REC_AC688730,Meera Menon,ICICI Bank,Retail,Local Kirana,1698.69,IMPS,2026-06-23 07:16:20,Kolkata,India,Success,INR
TXN_581D1BC7DCBD,CUST_9F5234269242,AC920814900,REC_AC166582,Sunita Yadav,SBI,E-commerce,Flipkart,920.27,Net Banking,2026-06-23 08:10:20,Delhi,India,Success,INR
TXN_77072FD78BB0,CUST_99B31E34B435,AC110002396,REC_AC464739,Rahul Bose,SBI,Retail,Local Kirana,2527.16,Net Banking,2026-06-23 07:12:58,Jaipur,India,Success,INR
TXN_3CF6106716CF,CUST_B8B7C1E4E9DC,AC120912992,REC_AC790271,Karan Desai,HDFC Bank,Electronics,Croma,771.35,Credit Card,2026-06-23 07:41:58,Hyderabad,India,Success,INR
TXN_7A21F950B4A3,CUST_9DDA4B54CA2A,AC546434187,REC_AC887029,Vihaan Nair,Yes Bank,E-commerce,Amazon India,1005.29,IMPS,2026-06-23 08:22:58,Chandigarh,India,Success,INR
TXN_2186F9C4BC12,CUST_88003A890783,AC675832441,REC_AC707497,Sai Bose,Kotak Mahindra,Retail,Local Kirana,378.19,Net Banking,2026-06-23 09:02:58,Hyderabad,India,Success,INR
TXN_E06CBEC4BED0,CUST_A274A25A299E,AC465830215,REC_AC716038,Amit Chauhan,Axis Bank,Travel,Cleartrip,37654.05,UPI,2026-06-23 09:09:58,Ahmedabad,India,Success,INR
TXN_14A09A2348BB,CUST_C6FAC3E395B8,AC866162966,REC_AC711193,Pooja Nair,HDFC Bank,Groceries,D-Mart,1292.17,IMPS,2026-06-23 09:12:58,Ahmedabad,India,Success,INR
TXN_369593303E3F,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,E-commerce,Flipkart,585.08,Debit Card,2026-06-23 09:53:58,Chennai,India,Success,INR
TXN_166C82106506,CUST_24ED2A165FC1,AC101815992,REC_AC379068,Ramesh Yadav,PNB,Travel,Cleartrip,32878.64,UPI,2026-06-23 10:24:58,Pune,India,Success,INR
TXN_DCA8F08A8607,CUST_8B279B4E00CF,AC359154084,REC_AC272216,Anita Chatterjee,HDFC Bank,Groceries,Reliance Smart,472.11,NEFT,2026-06-23 10:36:58,Chandigarh,India,Success,INR
TXN_0D7AFDAB8764,CUST_06E6B8486126,AC595744935,REC_AC665185,Diya Sengupta,Kotak Mahindra,Retail,Local Kirana,160.8,Credit Card,2026-06-23 10:40:58,Chandigarh,India,Success,INR
TXN_3FE51F8CE6A8,CUST_F969633BDDB5,AC162795957,REC_AC734475,Anita Bose,Axis Bank,E-commerce,Amazon India,2328.37,IMPS,2026-06-23 10:49:58,Chennai,India,Success,INR
TXN_E2DFD925E1AF,CUST_9F5234269242,AC920814900,REC_AC257050,Riya Singh,Yes Bank,Electronics,Croma,918.54,Net Banking,2026-06-23 10:55:58,Delhi,India,Success,INR
TXN_F350332DF9EC,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,Travel,MakeMyTrip,2388.51,NEFT,2026-06-23 11:05:58,Hyderabad,India,Success,INR
TXN_76692E1EC4BB,CUST_E762728AC2C4,AC751397897,REC_AC156136,Riya Kumar,Axis Bank,Food,Zomato,1856.42,NEFT,2026-06-23 11:21:58,Hyderabad,India,Success,INR
TXN_A6960B506C84,CUST_8B279B4E00CF,AC359154084,REC_AC272216,Anita Chatterjee,HDFC Bank,Electronics,Croma,427.75,NEFT,2026-06-23 12:11:58,Chandigarh,India,Success,INR
TXN_CA75BDD96949,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,Groceries,D-Mart,194.09,Net Banking,2026-06-23 12:45:58,Hyderabad,India,Success,INR
TXN_77B3CE8B8933,CUST_E762728AC2C4,AC751397897,REC_AC156136,Riya Kumar,Axis Bank,Travel,Cleartrip,1387.01,NEFT,2026-06-23 13:42:58,Pune,India,Success,INR
TXN_F14FF2CEF296,CUST_01D4765F0DCC,AC695295870,REC_AC862400,Ananya Gupta,Kotak Mahindra,Food,Swiggy,1242.88,NEFT,2026-06-23 13:54:58,Kolkata,India,Success,INR
TXN_393A86B5AE68,CUST_0D92D17B540C,AC364371717,REC_AC700870,Sunita Chatterjee,Axis Bank,E-commerce,Flipkart,1156.98,Debit Card,2026-06-23 14:18:58,Pune,India,Success,INR
TXN_808F6600BC56,CUST_686953EEE179,AC339362341,REC_AC300261,Rohan Sharma,SBI,Travel,MakeMyTrip,31488.57,Debit Card,2026-06-23 15:07:58,Chennai,India,Success,INR
TXN_BE29F40C5B19,CUST_41D9016C2179,AC782454310,REC_AC950067,Sai Iyer,Yes Bank,Travel,MakeMyTrip,17862.87,Credit Card,2026-06-23 15:23:58,Pune,India,Failed,INR
TXN_62D17D9786C0,CUST_C6FAC3E395B8,AC866162966,REC_AC434522,Priya Desai,PNB,Groceries,D-Mart,1465.9,IMPS,2026-06-23 15:45:58,Chandigarh,India,Success,INR
TXN_98D1DF20F77A,CUST_F969633BDDB5,AC162795957,REC_AC998794,Vikram Sharma,Axis Bank,Groceries,Reliance Smart,2813.35,IMPS,2026-06-23 16:00:58,Chennai,India,Success,INR
TXN_99D2127B30C1,CUST_DE62BFF776A6,AC409893263,REC_AC754688,Rajesh Bose,PNB,Groceries,D-Mart,3472.43,Debit Card,2026-06-23 16:45:58,Coimbatore,India,Success,INR
TXN_BBA1DC762DCD,CUST_ACBB55076F6F,AC538460431,REC_AC481884,Ananya Nair,ICICI Bank,Electronics,Croma,818.75,Net Banking,2026-06-23 17:13:58,Delhi,India,Success,INR
TXN_751FDA78C4CE,CUST_CD50341CE378,AC292587044,REC_AC862729,Anita Gupta,HDFC Bank,Groceries,D-Mart,4051.32,Credit Card,2026-06-23 18:11:58,Gurgaon,India,Failed,INR
TXN_0972E4893E5A,CUST_06E6B8486126,AC595744935,REC_AC922149,Sai Yadav,HDFC Bank,Food,Swiggy,594.99,Credit Card,2026-06-23 19:02:58,Chandigarh,India,Success,INR
TXN_5D874ECC5774,CUST_6D76C861D951,AC208449460,REC_AC325767,Ananya Joshi,HDFC Bank,Groceries,D-Mart,23243.38,Credit Card,2026-06-23 19:41:58,Delhi,India,Success,INR
